File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Population age 18-64*,SSA Disability Beneficiaries  age 18-64*,Percent of Adult Population Receiving SSA Adult Disability Benefits,Eligible Adult Population*,Adult Receipts,Eligible Adult Population Filing Rate,Favorable Adult Determinations,Eligible Adult Population Allowance Rate,All Adult Determinations,Adult Favorable  Determination Rate,Population under age 18*,SSI Disabled Child (DC) Beneficiaries*,Percent of Population under age 18 Receiving SSI DC Benefits,Eligible Child Population*,SSI Disabled Child (DC) Receipts,Eligible Child Population Filing Rate,Favorable SSI Child (DC) Determinations,Eligible Child Population Allowance Rate,All SSI Disabled Child Determinations,SSI Disabled Child Allowance Rate,All Determinations,All Favorable Determinations,Favorable Determination Rate
SSA-SA-FYWL.csv,2,3/13/2023,NYC,PR ,FY,2010,2277525,"186,449",7.22,2091076,25283,1.11,13860,0.61,21848,63.44,0,0,0,0,0,0,0,0,0,0,21848,13860,63.44
SSA-SA-FYWL.csv,2,3/13/2023,BOS,RI ,FY,2010,676699,50287,7.16,626412,9942,1.58,3393,0.54,10158,33.4,223542,"4,592",1.92,218950,1702,0.77,757,0.34,1797,42.13,11955,4150,34.71
SSA-SA-FYWL.csv,2,3/13/2023,ATL,SC ,FY,2010,2920607,221351,7.38,2699256,48235,1.82,13517,0.51,44365,30.47,1079569,"20,282",1.86,1059287,9987,0.94,2723,0.26,9294,29.3,53659,16240,30.27
SSA-SA-FYWL.csv,2,3/13/2023,DEN,SD ,FY,2010,496752,24278,4.7,472474,5415,1.15,2014,0.43,5202,38.72,202892,"2,421",1.18,200471,896,0.45,495,0.25,867,57.09,6069,2509,41.34
SSA-SA-FYWL.csv,2,3/13/2023,ATL,TN ,FY,2010,4004156,324396,7.77,3679760,76279,2.09,18284,0.5,73552,24.86,1494958,"25,009",1.66,1469949,11677,0.8,3713,0.25,11857,31.31,85409,21997,25.75
SSA-SA-FYWL.csv,2,3/13/2023,DAL,TX ,FY,2010,15752451,792202,4.9,14960249,199120,1.36,73457,0.5,183394,40.05,6879384,"129,803",1.75,6749581,51402,0.76,23008,0.34,47963,47.97,231357,96465,41.7
SSA-SA-FYWL.csv,2,3/13/2023,DEN,UT ,FY,2010,1652697,57225,3.23,1595472,10648,0.66,4085,0.25,11131,36.7,871474,"5,257",0.58,866217,1490,0.17,1064,0.12,1531,69.5,12662,5149,40.66
SSA-SA-FYWL.csv,2,3/13/2023,PHL,VA ,FY,2010,5187159,274052,5.16,4913107,49282,1.02,19388,0.4,49490,39.18,1853407,"24,077",1.28,1829330,9976,0.55,3942,0.22,10664,36.97,60154,23330,38.78
SSA-SA-FYWL.csv,2,3/13/2023,BOS,VT ,FY,2010,405525,28527,6.67,376998,5181,1.37,2250,0.59,5315,42.33,128735,"1,866",1.43,126869,573,0.46,333,0.27,610,54.59,5925,2583,43.59
SSA-SA-FYWL.csv,2,3/13/2023,SEA,WA ,FY,2010,4327218,233154,5.12,4094064,50362,1.24,18720,0.46,48862,38.31,1580986,"17,267",1.07,1563719,5863,0.38,3295,0.21,5683,57.98,54545,22015,40.36
SSA-SA-FYWL.csv,2,3/13/2023,CHI,WI ,FY,2010,3574983,203509,5.38,3371474,44468,1.31,14877,0.44,39753,37.42,1336617,"20,596",1.5,1316021,8246,0.64,3182,0.25,7401,42.99,47154,18059,38.3
SSA-SA-FYWL.csv,2,3/13/2023,PHL,WV ,FY,2010,1169933,144934,12.42,1024999,26918,2.68,6461,0.64,26112,24.74,386435,"9,216",2.41,377219,3128,0.83,1184,0.31,3077,38.48,29189,7645,26.19
SSA-SA-FYWL.csv,2,3/13/2023,DEN,WY ,FY,2010,358898,15290,4.26,343608,3568,1.08,1573,0.48,3250,48.4,135155,969,0.7,134186,325,0.25,182,0.14,294,61.9,3544,1755,49.52
SSA-SA-FYWL.csv,2,3/13/2023,SEA,AK ,FY,2011,476064,19656,4.13,456408,4811,1.05,2213,0.48,4924,44.94,188441,1292,0.69,187149,489,0.22,393,0.15,487,77.27,5298,2502,47.23
SSA-SA-FYWL.csv,2,3/13/2023,ATL,AL ,FY,2011,3003011,314263,10.46,2688748,67018,2.49,19593,0.73,66119,29.63,1127143,29984,2.66,1097159,12578,1.24,3632,0.35,12879,29.81,78995,23431,29.66
SSA-SA-FYWL.csv,2,3/13/2023,DAL,AR ,FY,2011,1798406,185925,10.34,1612481,38680,2.4,11585,0.72,37062,31.26,710474,28700,4.04,681774,11276,1.7,4346,0.68,11211,40.64,48450,16213,33.46
SSA-SA-FYWL.csv,2,3/13/2023,SFO,AZ ,FY,2011,3935556,202236,5.14,3733320,37722,1.01,10000,0.27,37087,26.96,1625114,20867,1.28,1604247,6802,0.42,2914,0.2,6869,47.04,43753,13136,30.02
SSA-SA-FYWL.csv,2,3/13/2023,SFO,CA ,FY,2011,24021369,1156894,4.82,22864475,211432,0.92,70808,0.31,216151,32.76,9271919,115450,1.25,9156469,37893,0.4,19832,0.18,40211,49.48,248832,86978,34.95
SSA-SA-FYWL.csv,2,3/13/2023,DEN,CO ,FY,2011,3310888,132709,4.01,3178179,33443,1.05,11102,0.35,33196,33.44,1230088,9132,0.74,1220956,3382,0.27,2025,0.16,3611,58.52,36443,13002,35.68
SSA-SA-FYWL.csv,2,3/13/2023,BOS,CT ,FY,2011,2261936,111574,4.93,2150362,23889,1.11,7360,0.34,24373,30.2,803314,8274,1.03,795040,3849,0.46,1471,0.17,3827,38.58,27906,8723,31.26
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DC ,FY,2011,442483,28354,6.41,414129,7190,1.74,2857,0.69,7313,39.07,105334,4446,4.22,100888,1515,1.4,736,0.68,1490,54.76,8573,3547,41.37
SSA-SA-FYWL.csv,2,3/13/2023,PHL,DE ,FY,2011,569003,34454,6.06,534549,6999,1.31,2273,0.43,6608,34.4,204668,3639,1.78,201029,1642,0.78,539,0.27,1670,34.62,8188,2820,34.44
SSA-SA-FYWL.csv,2,3/13/2023,ATL,FL ,FY,2011,11702916,706305,6.04,10996611,181783,1.65,52247,0.48,183932,28.41,3994431,97471,2.44,3896960,39724,0.97,15507,0.38,41669,39.15,222147,67208,30.25
SSA-SA-FYWL.csv,2,3/13/2023,ATL,GA ,FY,2011,6247840,379346,6.07,5868494,60080,1.02,20562,0.35,77336,26.59,2489858,43522,1.75,2446336,19946,0.77,5658,0.22,20567,30.05,94845,25823,27.23
SSA-SA-FYWL.csv,2,3/13/2023,SFO,HI ,FY,2011,867662,36106,4.16,831556,8517,1.02,3039,0.37,7742,39.25,304604,1753,0.58,302851,618,0.18,368,0.1,601,60.2,8252,3346,40.55
SSA-SA-FYWL.csv,2,3/13/2023,KCM,IA ,FY,2011,1880201,100148,5.33,1780053,21780,1.22,6637,0.37,21634,30.68,724370,8056,1.11,716314,3358,0.48,1446,0.2,3384,43.09,25041,8105,32.37
SSA-SA-FYWL.csv,2,3/13/2023,SEA,ID ,FY,2011,954436,54666,5.73,899770,12146,1.35,3565,0.4,12001,29.71,428116,5397,1.26,422719,1795,0.42,960,0.25,1770,54.26,13925,4609,33.1
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IL ,FY,2011,8130367,433144,5.33,7697223,92222,1.2,29114,0.38,93705,31.07,3098125,44688,1.44,3053437,17831,0.61,5833,0.21,18060,33.45,112751,35485,31.47
SSA-SA-FYWL.csv,2,3/13/2023,CHI,IN ,FY,2011,4061232,263840,6.5,3797392,63158,1.66,19552,0.51,64180,30.46,1597603,25995,1.63,1571608,11183,0.71,3646,0.26,11388,35.57,75860,23707,31.25
SSA-SA-FYWL.csv,2,3/13/2023,KCM,KS ,FY,2011,1764655,96142,5.45,1668513,15412,0.92,5334,0.32,14979,35.61,723922,9137,1.26,714785,3244,0.51,1693,0.25,3578,50.4,18574,7146,38.47
SSA-SA-FYWL.csv,2,3/13/2023,ATL,KY ,FY,2011,2756550,309532,11.23,2447018,58270,2.38,15462,0.63,61023,25.34,1020955,29922,2.93,991033,9504,1.02,3618,0.39,10096,38.3,71038,19298,27.17
SSA-SA-FYWL.csv,2,3/13/2023,DAL,LA ,FY,2011,2884200,244871,8.49,2639329,55732,2.11,19677,0.75,56265,34.97,1118196,36531,3.27,1081665,16491,1.53,5151,0.45,16919,30.92,72163,24592,34.08
SSA-SA-FYWL.csv,2,3/13/2023,BOS,MA ,FY,2011,4260632,287722,6.75,3972910,43830,1.1,18928,0.48,46294,40.89,1405015,23938,1.7,1381077,8536,0.62,4132,0.32,8748,51.82,54922,23399,42.6
SSA-SA-FYWL.csv,2,3/13/2023,PHL,MD ,FY,2011,3752166,180101,4.8,3572065,46140,1.29,12856,0.36,41337,31.1,1346635,17660,1.31,1328975,7145,0.51,3256,0.22,7724,47.52,47591,15828,33.26
SSA-SA-FYWL.csv,2,3/13/2023,BOS,ME ,FY,2011,842752,76744,9.11,766008,12142,1.59,3960,0.52,12757,31.04,269218,4010,1.49,265208,1182,0.5,608,0.24,1215,48.91,14041,4588,32.68
SSA-SA-FYWL.csv,2,3/13/2023,CHI,MI ,FY,2011,6191220,484039,7.82,5707181,102555,1.8,32541,0.57,102584,31.72,2295812,42370,1.85,2253442,17250,0.78,6311,0.28,17510,36.71,119730,38836,32.44
